name,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_ESTROGEN_RESPONSE_EARLY.1,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
TCGA-55-6983,-0.069887965,0.148066777,0.047132365,0.154311842,-0.104868547,-0.011028235,-0.06386151,0.057409577,-0.162000509,0.070995129,-0.013416645,-0.304879626,-0.489211888,0.165211134,0.121821912,0.082504011,-0.4429633,-0.188668553,0.288275657,0.051718083,-0.106857402,0.037565616,-0.041516588,-0.505607838,-0.291975059,0.136890083,0.256140201,-0.369815706,-0.099358639,-0.102684853,-0.211488141,0.142778685,0.110127848,0.005393608,0.023985599,0.492919236,0.0793072,-0.10141803,-0.235332639,-0.162331681,-0.115374778,0.300853226,0.096660065,0.083533207,0.089883462,-0.065631802,0.210561146,0.019040689,0.165211134,-0.052067412,0.294969342
TCGA-55-6986,0.03121914,-0.064363198,0.089525245,-0.153081367,-0.051207094,-0.155424497,-0.053030188,-0.138243097,-0.20289514,-0.039660297,-0.126865766,-0.023053251,-0.353825693,0.150352194,0.03004936,0.025097514,-0.306413122,0.071005268,0.108887349,-0.005705099,0.07678518,0.072301798,-0.132282178,-0.385760531,-0.318475998,-0.183300168,0.082180249,-0.229836198,0.077380902,0.388740836,0.580295088,-0.214954425,-0.074709259,0.060900831,0.177354302,0.288319267,0.014631346,-0.031168446,0.26381129,0.059038187,-0.323832089,0.344157831,0.007247139,0.360067986,0.108327123,0.008569307,-0.023427836,-0.077590212,0.150352194,-0.050743251,-0.276624033
TCGA-55-6987,-0.046435967,0.599509005,0.203128293,-0.147592556,-0.263464948,0.165003622,0.053809512,0.034861571,-0.142373308,0.005678002,0.367981412,-0.13164039,0.227021541,-0.130241496,-0.061035126,-0.017934738,0.272760943,-0.097990995,-0.122098901,0.04443149,0.102409852,0.318659201,0.482105063,0.477539017,0.519503188,-0.044567604,0.231299918,-0.136820329,0.313155001,0.341889063,0.389978152,-0.207050577,-0.348617902,0.11869391,-0.065131823,0.272281651,-0.123561495,0.226507798,0.056089339,0.334230604,0.004850668,-0.184094251,0.230561347,0.241047904,-0.109356502,0.018115364,-0.041145469,-0.031552776,-0.130241496,0.429421751,0.030546146
TCGA-55-7227,-0.112185806,0.450579857,0.201720936,0.404951228,0.323384484,0.10369688,0.215894631,-0.060321047,-0.30355567,0.09763719,0.221549642,-0.183558612,-0.308569502,0.173230709,0.039031406,-0.278084871,-0.202216585,-0.187241248,0.437115069,0.101197797,0.061356612,0.304730205,0.376429913,0.480636106,0.420279654,0.002972115,0.286914,0.070141081,-0.251035634,-0.176218679,-0.37027389,0.265808366,0.307821086,-0.354813624,0.127389746,0.173535522,-0.132249344,-0.21217561,-0.048174906,-0.221984911,-0.071149274,0.458300762,0.151338823,-0.247856552,0.359171213,-0.234149567,0.102856405,-0.174376557,0.173230709,0.356051399,0.434804289
TCGA-55-7281,0.014466027,0.461830091,-0.013018392,0.365705474,0.3245882,0.199448214,0.408722679,-0.111531418,0.210429617,0.276841715,0.318571006,-0.138651142,-0.421969195,0.277280835,0.214264205,-0.157144278,-0.375009887,0.017846374,0.193355954,0.05252307,0.265821738,0.341104049,0.459671508,0.16260765,0.27742486,0.219290976,0.376370772,-0.074815619,-0.218098654,-0.132021094,-0.264048658,0.325715065,0.43325723,-0.049546292,0.315499298,0.099573046,-0.006779364,0.008181204,-0.226307925,0.074542655,-0.204669389,0.367948825,0.57422503,-0.346798223,0.181119709,0.197218226,0.064175268,-0.009437454,0.277280835,0.458854419,0.460890603
TCGA-55-7283,0.119487327,0.004293862,0.110478537,-0.348869683,0.017302676,-0.034370666,0.000133821,0.173917436,-0.02959784,-0.14147694,-0.249144943,0.049323318,0.003815992,0.172184978,0.120115205,0.075904429,-0.025409697,-0.145354742,0.213322279,0.015705322,-0.291024582,0.02288403,-0.178643577,0.280910529,0.096173227,-0.13218116,-0.081149117,0.028272437,-0.09099608,0.328416285,0.531053742,0.014681922,0.00235204,0.065106028,0.161853695,-0.011437906,0.167984489,-0.06570125,-0.038817974,0.02520454,-0.030415357,0.003009574,-0.061091046,0.171414913,0.027033812,0.149496868,-0.062597005,-0.044431652,0.172184978,-0.034723165,-0.428817816
TCGA-55-7570,-0.016513335,-0.433151552,-0.003548222,-0.063402792,-0.263032409,-0.346860356,-0.263325019,-0.247589224,-0.024034759,-0.406471396,-0.398050612,0.336966771,0.663182339,-0.269858957,-0.153538662,-0.039375014,0.584688524,-0.025473302,-0.209284344,-0.18920205,-0.372354968,-0.3607105,-0.493851762,-0.679371425,-0.591019852,-0.149361275,-0.30938895,0.364604827,0.431382912,0.600560308,0.655318568,-0.297817791,-0.179286822,0.31874428,-0.28923257,-0.033365798,-0.010711301,0.043641802,-0.046690837,-0.079351108,0.358098749,-0.213081894,-0.45048179,0.316023942,-0.361057623,0.010905339,0.325752289,-0.044960969,-0.269858957,-0.532104435,-0.24856766
TCGA-55-7573,-0.273058581,-0.005829976,-0.028855769,-0.320300969,-0.0381118,0.012638004,-0.164229761,0.198559382,-0.235871802,-0.066778691,-0.156165661,-0.422071089,-0.592604533,-0.035046492,-0.123353221,-0.259795192,-0.519230177,-0.359037837,0.392979952,0.077374726,-0.308201974,-0.101828753,0.009239572,0.140396079,-0.007781245,0.163880699,0.042483054,-0.166541833,-0.473050548,-0.607718232,-0.706289714,-0.076218867,0.151656645,-0.596139149,-0.18299968,0.142271942,0.04369864,-0.13176689,-0.092821445,-0.454747615,-0.13779544,-0.013658679,-0.227314477,-0.406811954,0.262567283,-0.365527486,0.141638419,-0.194512796,-0.035046492,-0.079419454,-0.223216517
TCGA-55-7574,-0.318111978,0.361441583,-0.050302218,0.427888039,0.270760784,0.349658072,0.011379934,-0.185221168,-0.25217886,0.173918228,0.160145218,-0.427153893,-0.426243926,0.049040351,-0.110568981,-0.434593551,-0.296232193,-0.42710912,0.379767892,-0.09560209,0.149036915,0.285748716,0.312946315,-0.046956211,0.208669696,0.041926992,0.281818,0.108581115,-0.483281136,-0.512289797,-0.51325728,0.298798671,0.132432065,-0.625722915,-0.071391354,-0.243825871,-0.342551254,-0.096973212,-0.42862034,-0.291628697,-0.1820305,0.208266788,0.340351487,-0.274224846,0.327952405,-0.110115705,0.227693754,-0.222681186,0.049040351,0.238269142,0.47158643
TCGA-55-7576,-0.010185115,-0.124217895,0.005338861,-0.157262311,0.184080797,0.004139174,0.032442904,-0.057857159,0.107566089,-0.055450316,0.004307631,-0.052770883,0.22188869,0.161475287,0.075727785,-0.212071831,0.310166242,-0.081677063,-0.116610963,0.065846095,-0.190429926,-0.045064093,-0.139616156,0.123558021,0.032908323,-0.031252076,-0.029226814,0.329418578,-0.047451366,0.114509967,0.240606517,0.091339738,0.231500239,-0.405600302,-0.192799542,-0.245183638,0.050826896,0.094003456,0.199652155,-0.146245484,-0.017754719,0.173552582,-0.256376568,0.013779632,0.191243184,-0.147240103,-0.002242898,-0.211946503,0.161475287,-0.143558214,-0.122483896
TCGA-55-7724,-0.010393315,0.081004904,0.396757741,0.108898934,-0.041739568,0.229719321,0.060709573,-0.001604154,-0.065635313,0.124314694,0.241480372,-0.335540466,0.036931214,0.104095696,0.083031006,0.080815513,0.183703137,-0.115605663,0.054955983,0.155683787,0.088726672,0.151424361,0.085051852,0.072359948,0.144624408,0.205333975,0.293891576,0.037288152,0.143061701,0.032472765,-0.524674544,-0.068593658,-0.023264906,-0.166377019,-0.044620055,0.048037399,-0.009849966,0.064643406,0.335071191,-0.192490148,0.22292484,0.210651597,-0.013620245,-0.135917131,0.375572082,-0.14118985,-0.107122164,-0.039540286,0.104095696,0.23559784,0.103722177
TCGA-55-7725,-0.11636346,0.290743236,0.101323256,-0.266215473,-0.347539887,-0.103629845,-0.093425809,-0.063336162,-0.374040339,-0.212301854,0.079882351,-0.26060102,-0.249791206,-0.17090842,-0.164110114,0.040149342,-0.235949657,-0.295707329,-0.065500202,0.005636795,-0.263915344,0.037375054,0.00985797,0.24610958,0.244920435,-0.019189207,0.222097085,-0.237646475,-0.20416304,0.165217942,-0.177054378,-0.321450631,-0.192554493,-0.114500418,-0.10341295,0.295997063,-0.022344974,-0.21347707,0.328824529,-0.342726728,-0.042358596,-0.003463693,0.109614273,-0.092302533,0.170990305,-0.260761299,-0.313862482,-0.147319627,-0.17090842,0.207891321,-0.438358706
TCGA-55-7726,-0.238728205,0.011356715,0.257161127,0.502611093,0.271341739,0.249359203,0.219199361,-0.23878348,-0.250542407,0.156136858,0.064548877,-0.020225363,0.449083576,0.183746057,0.144374978,-0.289623152,0.523568359,0.033624348,0.415213684,-0.050252303,0.250702832,0.14375115,0.156421434,-0.363337941,-0.054815481,0.052166384,0.291256947,0.361812067,0.243070776,0.376430112,0.002002462,0.060736768,0.339328599,-0.365532932,0.135977798,0.131905177,-0.312809759,0.131817799,0.260669292,-0.365742489,0.040081992,0.501585423,0.359848772,0.217683818,0.461972882,-0.067892052,0.197885344,-0.185921162,0.183746057,0.264266244,0.604924241
TCGA-55-7728,-0.218267181,0.328549194,-0.330307155,-0.153290845,0.026669278,0.117794288,-0.003956566,0.034537906,0.012778298,0.284376364,0.311016665,-0.265789171,-0.547300004,0.011149592,0.146921706,-0.257078439,-0.476856862,-0.271300959,-0.098868116,-0.051751165,-0.117319491,0.178918766,0.297515438,0.41369615,0.312532861,0.260971899,0.144711216,-0.165723739,-0.432899102,-0.623892999,-0.550354147,0.078774263,-0.213585061,-0.339609931,0.203396741,0.138271626,-0.121280986,-0.10856291,-0.461275622,0.002032056,-0.219721312,-0.222323133,0.208534744,-0.52397939,-0.210432702,-0.143320031,-0.151072792,0.096927409,0.011149592,0.343300187,-0.341152649
TCGA-55-7815,-0.080416071,0.244985512,0.421791487,0.360359414,-0.256029322,-0.167168427,0.025666377,0.188264822,0.074375127,0.152002079,0.280511638,-0.312812505,0.053181216,0.005613007,-0.003497258,0.075253756,0.160945627,0.010492066,0.050158902,0.16828696,0.120177463,0.20019123,0.249187721,0.009145093,0.173207746,-0.087749164,0.315704482,0.020713676,0.268586275,0.023839566,-0.396609401,-0.312557104,-0.317047022,-0.075033421,-0.212177539,0.279141134,0.06303828,0.071396704,0.503084909,-0.27797324,0.13094574,0.098429264,-0.01663648,0.068790886,0.334559227,-0.110724096,-0.128796899,0.061098106,0.005613007,0.265188786,0.310788755
TCGA-55-7903,-0.061350225,0.189741743,-0.144471353,-0.429529903,-0.089507376,-0.080515817,0.071433939,-0.183842119,0.068906093,-0.326178399,-0.150409887,0.218245795,0.423501461,-0.087142269,-0.127073986,-0.072125256,0.411915503,0.068784155,-0.11057469,0.030238274,-0.00420263,-0.143378455,0.086731861,0.477542322,0.37372633,-0.304272883,-0.166839343,0.193185552,0.122552656,0.405711757,0.383299244,-0.29429865,0.060936552,-0.10452741,0.013117613,-0.26134095,-0.071467464,0.110733053,0.01345699,0.107897845,0.048165958,-0.09302006,-0.032078911,0.087555585,-0.152499114,-0.075751455,0.00442558,-0.230526712,-0.087142269,0.049424047,-0.50250583
TCGA-55-7907,-0.036207043,0.197593045,0.153803965,-0.039349179,0.093373191,0.056356428,-0.006982669,-0.100672311,0.031593677,-0.001499361,0.13913893,-0.045868455,-0.065029355,-0.07868122,-0.076512311,0.088079421,0.065077284,-0.131752481,0.016382241,0.038795333,-0.139006603,0.108236165,0.031061619,-0.273154139,-0.021142121,0.015896546,0.126648437,0.244190435,-0.063751251,-0.078093138,-0.307721271,0.045640487,0.141242382,-0.121346189,-0.185616962,-0.274048989,0.237554454,-0.102590344,0.164562011,-0.119426408,0.0792172,0.18805261,-0.201512688,-0.315557076,0.182429174,-0.04505346,0.015893541,-0.025592808,-0.07868122,0.09628043,0.121330656
TCGA-55-7994,-0.188622202,0.377743266,0.165032088,-0.256445439,0.015291964,0.031041843,-0.066618344,0.0273376,-0.003543168,-0.25974294,0.178399937,0.055690214,0.458588954,0.001102721,-0.062505791,-0.055048813,0.455316476,-0.013935159,-0.24041389,0.106908871,-0.04284485,0.141202429,0.343602652,0.395904518,0.378797656,-0.212632349,-0.038492387,0.394485336,0.22928307,-0.043928454,0.089920369,-0.279452144,-0.125946187,-0.406971258,-0.084000739,-0.36406954,0.081853868,0.142229155,0.183814993,-0.320152572,0.094497897,-0.004392029,0.041984544,-0.13943292,0.012557511,-0.077268458,-0.007773902,-0.145217786,0.001102721,0.285881782,-0.421777518
TCGA-55-7995,-0.103868842,0.286075786,-0.188726983,-0.334366938,-0.115858193,0.061117116,-0.086650622,0.080167185,0.053554019,-0.262629113,0.130031913,0.031976271,0.373932827,-0.103190699,-0.047894576,0.041946117,0.372706748,0.125423403,-0.064285156,0.003133368,0.045668956,0.120854099,0.126932695,0.270766097,0.335646839,0.048237153,-0.122890266,0.305681619,0.180227651,-0.226707933,-0.320033797,-0.124462591,0.015665169,-0.313227037,-0.116173124,-0.386179771,-0.100041327,0.206806778,-0.269193324,0.241547251,0.148448496,-0.383380363,-0.290515313,-0.305659852,-0.081556275,-0.039026691,-0.023558412,0.076471461,-0.103190699,0.050552024,-0.341670535
TCGA-55-8085,0.051455097,0.326024991,-0.112248289,-0.034398357,-0.225796054,-0.042323803,-0.145831047,0.000404026,-0.082219514,-0.052755901,0.082769306,0.303679393,0.429346455,-0.294998339,-0.146076905,0.204490871,0.374632877,0.035679603,-0.424419434,-0.159869418,0.024192268,-0.072798971,-0.078209178,0.271673033,0.316507208,-0.087011233,-0.130648206,-0.146144251,0.269668357,0.518577781,0.48228626,-0.167395078,-0.297675297,0.17736749,-0.109523406,0.253677443,0.18599341,0.047712981,-0.135654712,0.47021461,0.143218789,-0.285940702,-0.095482029,0.339405505,-0.335109822,0.186713677,0.014328986,0.122487808,-0.294998339,0.131565748,-0.341337879
TCGA-55-8087,-0.094577737,-0.466419082,0.01028036,-0.401674533,-0.089946564,-0.203876684,-0.308159769,-0.079116954,0.103260635,-0.299709005,-0.377449449,-0.218115499,-0.549673406,-0.118718869,-0.240389424,-0.058490559,-0.477390948,-0.319629891,0.06025905,0.108496872,-0.414803518,-0.294509559,-0.337961209,-0.531551541,-0.560275011,-0.019361618,-0.319304381,-0.163171763,-0.444468986,-0.431020787,-0.51191981,-0.117547733,0.147254053,-0.288175239,-0.002553931,-0.12128713,-0.131694359,-0.171437445,-0.156016486,-0.363627813,-0.191724542,0.134391202,-0.467956086,-0.229683556,0.18053574,-0.315315506,-0.095754837,-0.274601331,-0.118718869,-0.443835501,-0.430592207
TCGA-55-8090,-0.159472303,-0.061032554,-0.017465475,0.448243425,0.294527914,-0.078609722,0.307815354,-0.014112227,-0.164959438,0.222736273,0.072956697,-0.082197042,-0.250077522,0.081210225,0.138799612,-0.139090921,-0.082808979,0.137598396,0.363155923,0.148215847,0.385510276,0.284754325,0.179468589,0.148791572,0.070542437,0.09826151,0.210611115,0.260250628,-0.152455317,-0.277985445,-0.522232434,0.154500726,0.354054999,-0.345335989,0.316120797,-0.172797458,-0.125321305,-0.068749476,-0.272722686,-0.060082221,-0.095424638,0.519595698,0.427545347,-0.306091097,0.120547923,-0.014013977,0.301380191,-0.178757359,0.081210225,0.225605022,0.3329776
TCGA-55-8091,-0.140469576,0.289567683,0.222712893,0.54169854,0.104915011,0.278995934,0.366549962,0.015567664,0.268154902,0.323444254,0.284552772,-0.31789737,-0.477036649,-0.024752046,0.019066774,-0.065305109,-0.329057199,-0.084045603,0.208680995,0.17042028,0.310382259,0.30491385,0.376522983,0.274159561,0.376401782,0.086916874,0.434852356,-0.102953122,0.024233327,-0.407338488,-0.547098178,0.200218599,0.132676346,-0.383645702,0.263811488,0.169801157,-0.129350081,-0.046671235,0.025489168,0.13856767,-0.026115157,0.327720571,0.458421145,-0.119523334,0.366333259,-0.011239978,-0.092673545,0.077294656,-0.024752046,0.440677268,0.593860393
TCGA-55-8092,-0.07090244,0.21273153,-0.096715683,-0.321178272,-0.27166856,0.005258826,-0.188598066,-0.041135688,0.030524181,-0.225318549,-0.005404378,0.106640826,-0.161389901,-0.289633938,-0.307548362,-0.06662516,-0.011242364,-0.12899627,-0.414422061,-0.137508053,-0.178785322,-0.244092158,-0.118134927,0.386761282,0.385939647,-0.255262244,-0.029829898,-0.100673164,0.028023279,-0.147920721,-0.047940446,-0.279674962,-0.426451409,0.210943153,-0.341475907,-0.182192008,-0.19256886,-0.061324878,0.189449246,-0.311208488,-0.221696823,-0.303114081,-0.24698277,0.363064466,-0.125814377,-0.206483009,0.006116721,-0.142447832,-0.289633938,-0.205544004,-0.183685949
