"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","group","genesymbol","adj.P.Val"
"CT45A5",0.292619921653483,0.0172956014097515,1.05578106159057,0.0163818068337909,0.986929793846463,NA,0.0119883973532579,"High vs Low","CT45A5",NA
"TSPY3",0.117146712673753,-0.837702490848351,2.89854410676624,-0.289008019195862,0.772575240868258,NA,-0.580651119679578,"High vs Low","TSPY3",NA
"RPL41",10566.5582228569,0.0279810095624755,0.0998096903389545,0.280343616611291,0.779213890586953,0.925784353698713,0.0193949578874507,"High vs Low","RPL41",0.925784353698713
"RFPL4AL1",0.156493046664635,-0.096095775566259,1.1192185510067,-0.0858597058454977,0.931577943255276,NA,-0.0666085158974737,"High vs Low","RFPL4AL1",NA
"ORM1",363.631454133785,-0.668461259814306,0.255508150147812,-2.61620327738117,0.00889136063564645,0.143472071039786,-0.463342037553836,"High vs Low","ORM1",0.143472071039786
"SFTA3",5019.83032477032,0.00048891641427938,0.196063140104043,0.00249366818270855,0.998010342719326,0.999222389505957,0.000338891034087134,"High vs Low","SFTA3",0.999222389505957
"SPINK8",1.13931563205754,-0.799901084872283,0.472732039616032,-1.69208138615269,0.0906304569857939,0.39945676752159,-0.554449181706064,"High vs Low","SPINK8",0.39945676752159
"PATL2",143.947076043914,0.165082958223262,0.146490784024016,1.12691702295892,0.2597775653242,0.622237942721211,0.114426787050949,"High vs Low","PATL2",0.622237942721211
"NKX1.2",93.536868475659,0.267250820842252,0.376527905010058,0.709776930969068,0.477842476828201,0.778323215288108,0.185244152969138,"High vs Low","NKX1.2",0.778323215288108
"PRAC2",7.22578588010944,0.0292170819634286,0.52397345503304,0.0557606147463829,0.955532510981028,0.986445798935715,0.0202517379871393,"High vs Low","PRAC2",0.986445798935715
"ZNF492",21.8491301046532,-0.0296621127436877,0.282054459129882,-0.105164487862356,0.916245289005394,0.974878627989959,-0.0205602098177383,"High vs Low","ZNF492",0.974878627989959
"ZNF688",607.714101184724,0.0652212367980542,0.0893229313781425,0.730173492873231,0.465284142962536,0.772760987597328,0.0452079163992037,"High vs Low","ZNF688",0.772760987597328
"PET100",967.359565778162,-0.0189898724154682,0.104272213892017,-0.182118243265976,0.855489932088312,0.953482510802293,-0.0131627765239748,"High vs Low","PET100",0.953482510802293
"PGA3",0.364869592560659,0.00301457333207306,0.617449587356531,0.00488229872333264,0.996104504703482,NA,0.00208954300571759,"High vs Low","PGA3",NA
"FAM90A26",1.27934810075865,-0.0899150120114246,0.268629591512187,-0.334717450543215,0.737838236414047,0.912116995020873,-0.0623243370657325,"High vs Low","FAM90A26",0.912116995020873
"PRPS1L1",0.268224721164646,-0.0964021972958329,0.569459709524502,-0.169287125469032,0.865570802216153,NA,-0.0668209112553902,"High vs Low","PRPS1L1",NA
"IQCF3",0.243892640118191,0.48872617362066,0.733798871206726,0.666021975227291,0.505397054381114,NA,0.338759169311011,"High vs Low","IQCF3",NA
"ANKRD66",57.6518873965077,-0.429493736037782,0.324067156377119,-1.32532324731475,0.185063961663444,0.545059352274578,-0.297702372202746,"High vs Low","ANKRD66",0.545059352274578
"LHX4.AS1",1944.86860844357,0.16195710122041,0.0665551681427484,2.43342637003098,0.0149566770422833,0.186311299118057,0.112260108082589,"High vs Low","LHX4.AS1",0.186311299118057
"ANKRD18B",57.4349758249694,0.067193573821136,0.292814996422852,0.229474496327033,0.818500140773024,0.940101136926119,0.0465750362458669,"High vs Low","ANKRD18B",0.940101136926119
"PPP5D1",20.6870380184067,-0.328300076689256,0.116006559452026,-2.83001304615903,0.00465461060998158,0.104815746146791,-0.227560272534772,"High vs Low","PPP5D1",0.104815746146791
"USP17L1",0.0835968750146221,-0.124286285596266,1.07443802728103,-0.115675620594689,0.907909628469547,NA,-0.0861486884433202,"High vs Low","USP17L1",NA
"PRB4",0.452767631905315,0.520314552166795,0.486224663960181,1.07011139239413,0.284569171769923,NA,0.360654564838725,"High vs Low","PRB4",NA
"SETSIP",4.19486396112627,-0.22560545591695,0.192630445039833,-1.17118275810606,0.241525324236357,0.603828619141674,-0.156377785687775,"High vs Low","SETSIP",0.603828619141674
"ANKRD63",0.928930640816511,-0.612969909931475,0.409840283978284,-1.49563118584008,0.134749791708643,0.475300836482177,-0.424878364837085,"High vs Low","ANKRD63",0.475300836482177
"YY2",52.1559298466677,-0.125303331825043,0.103347880225205,-1.21244220541335,0.225343153270226,0.588827081236435,-0.0868536511692957,"High vs Low","YY2",0.588827081236435
"STMND1",96.6603598233513,-0.392671192506679,0.271887912915156,-1.44423923923832,0.148671690701749,0.496037243240918,-0.272178929973116,"High vs Low","STMND1",0.496037243240918
"HSBP1",6187.03159677875,-0.0866946013152306,0.101182670339319,-0.856812742977606,0.391548382023773,0.726794903772918,-0.0600921184714207,"High vs Low","HSBP1",0.726794903772918
"FAM25E",0.502942055495235,0.111521308340379,0.368257002015599,0.30283554075003,0.76201519681395,NA,0.07730068044849,"High vs Low","FAM25E",NA
"PLSCR5",0.682489821310487,-0.792156976832113,0.576289574870268,-1.37458148017069,0.169261233453488,0.523782800059018,-0.549081375052069,"High vs Low","PLSCR5",0.523782800059018
"C17orf105",2.17632375247373,-0.328540238942996,0.189866672964349,-1.73037339209439,0.0835635845803195,0.387156129728479,-0.227726740323829,"High vs Low","C17orf105",0.387156129728479
"SBK3",19.1252221285958,0.327335367745523,0.197300355835323,1.65907135017401,0.0971014156039082,0.411959853756277,0.226891587250362,"High vs Low","SBK3",0.411959853756277
"HLA.DPA1",27976.2517503008,-0.105336924401012,0.157681825279051,-0.668034659128254,0.504111468862336,0.794980411334335,-0.0730139921574177,"High vs Low","HLA.DPA1",0.794980411334335
"RPS18",81075.0988533326,0.00318924214672068,0.140406627415797,0.0227143277024676,0.981878146930791,0.994767285827491,0.00221061420212249,"High vs Low","RPS18",0.994767285827491
"DIRC3",20.8358547327587,0.190853086051341,0.138689972435979,1.37611308661439,0.168786624558312,0.523296240959675,0.132289278497651,"High vs Low","DIRC3",0.523296240959675
"TSPAN19",88.4927934731531,-0.236541553665626,0.368080168617068,-0.642635963122785,0.520460341797379,0.803838997884168,-0.163958111008598,"High vs Low","TSPAN19",0.803838997884168
"C18orf42",0.553142515958684,0.960881612746783,0.516520682345075,1.86029649071214,0.0628435897872448,NA,0.666032380727326,"High vs Low","C18orf42",NA
"CYP21A2",29.7973434092603,-0.276795357172426,0.228724330541859,-1.21017014900288,0.226213609980697,0.589557831541232,-0.19185992141615,"High vs Low","CYP21A2",0.589557831541232
"OR5K2",2.01319596231718,-0.128305456857467,0.22730458677036,-0.564464882475472,0.572437793228784,0.831116254866351,-0.0889345656712088,"High vs Low","OR5K2",0.831116254866351
"PRH1",14.012277137264,-0.000843615694229549,0.147528800661136,-0.00571831188519777,0.995437472098044,0.998890866422781,-0.000584749839931353,"High vs Low","PRH1",0.998890866422781
"PSG1",4.58922942651373,3.45088026865199,0.72781157304717,4.74144736968663,2.12196784836952e-06,0.000583123194937546,2.39196792866608,"High vs Low","PSG1",0.000583123194937546
"TAPBP",18118.4249542689,0.063843139515166,0.0822223922972022,0.776469009614774,0.43747211203776,0.75739134173624,0.0442526921530326,"High vs Low","TAPBP",0.75739134173624
"ZBED9",151.674715092735,0.0945598027297872,0.197936445260664,0.477728104115747,0.632843738579151,0.862091549242156,0.0655438606564567,"High vs Low","ZBED9",0.862091549242156
"TMEM253",5.51531570494689,-0.108406098185358,0.189386292288532,-0.572407310346409,0.567046064426185,0.828377940849007,-0.0751413813126854,"High vs Low","TMEM253",0.828377940849007
"TMA7",3212.47289314898,0.00920918793791554,0.0988976839605619,0.0931183377518522,0.925809549313092,0.977548045707092,0.00638332265441291,"High vs Low","TMA7",0.977548045707092
"MCTS1",1841.51014710039,-0.118577615198374,0.0796011997281975,-1.48964608075335,0.136317318887836,0.477037080925651,-0.082191739652275,"High vs Low","MCTS1",0.477037080925651
"DYTN",0.27327275970141,0.0118147990262595,0.605523332555231,0.0195117155542175,0.984432891162111,NA,0.00818939463393417,"High vs Low","DYTN",NA
"MTRNR2L4",5.72671408687156,-0.0404615080880954,0.184845062826817,-0.218894178017642,0.826732481769036,0.943705256065868,-0.0280457802524668,"High vs Low","MTRNR2L4",0.943705256065868
"ASCL5",56.1061994700481,-0.0708229394450158,0.202518771728444,-0.349710492714137,0.726555978282563,0.907169611600636,-0.0490907207952805,"High vs Low","ASCL5",0.907169611600636
"TMEM114",3.0754050299259,0.658997840789637,0.372655725234932,1.76838244031857,0.0769969901231104,0.374154229717495,0.456782495338429,"High vs Low","TMEM114",0.374154229717495
"OR52I1",0.508176971068533,-0.115722864040778,0.408172602056308,-0.283514531494238,0.776782443927867,NA,-0.0802129769361872,"High vs Low","OR52I1",NA
"LINC00493",1257.43612070739,-0.0260972756571887,0.0893473022178853,-0.292088009479536,0.770219334193034,0.922869000743811,-0.018089253042076,"High vs Low","LINC00493",0.922869000743811
"C9orf172",282.129767170876,0.357671880755948,0.130735308456452,2.73584760673195,0.00622198330170464,0.118470154476748,0.247919255711559,"High vs Low","C9orf172",0.118470154476748
"HLA.DQB2",3931.52674900737,-0.234515580386627,0.213803636406306,-1.09687367496856,0.272696617977639,0.634086933911184,-0.16255381334237,"High vs Low","HLA.DQB2",0.634086933911184
"GOLGA8N",65.1089190101894,0.0464032293168139,0.130889030435483,0.35452343991261,0.722946640764466,0.904950286525904,0.0321642675698261,"High vs Low","GOLGA8N",0.904950286525904
"TNF",125.673653962271,0.1177388325402,0.182625281778734,0.644701715958751,0.519120504100136,0.803352268162471,0.0816103398176594,"High vs Low","TNF",0.803352268162471
"PET117",247.156533872028,0.0603132746314686,0.0832342854563642,0.724620561115864,0.468684841483186,0.77455487362558,0.0418059762611402,"High vs Low","PET117",0.77455487362558
"LYRM9",307.194631664589,-0.0426680916621551,0.100343597891935,-0.425219870111756,0.670676400493906,0.879475709186629,-0.0295752674354961,"High vs Low","LYRM9",0.879475709186629
"RP11.1212A22.4",2.99852147215314,0.267486457691248,0.192802684020618,1.38735857879781,0.165332448896646,0.517930505883346,0.185407483986656,"High vs Low","RP11.1212A22.4",0.517930505883346
"PHGR1",4.5793078555043,0.0393455375375365,0.350654493141309,0.112205998517409,0.910660073079102,0.973067623915747,0.0272722484117589,"High vs Low","PHGR1",0.973067623915747
"RNF224",43.7066995274321,0.16163183532774,0.185239757577357,0.872554776801856,0.382905799096566,0.720261613587888,0.112034650946153,"High vs Low","RNF224",0.720261613587888
"NPIPB7",2.37079556950352,0.319107203853894,0.18898736513756,1.68851078283261,0.0913132208489091,0.400519440516727,0.221188258647695,"High vs Low","NPIPB7",0.400519440516727
"GPX1",13888.4694462763,0.0198881410495891,0.108498712159218,0.18330301488191,0.854560268944426,0.953309597960286,0.0137854088951011,"High vs Low","GPX1",0.953309597960286
"BTBD18",3.98568407074939,-0.195387413270105,0.170115493482596,-1.14855742572381,0.250738520909444,0.612742406118741,-0.135432234625074,"High vs Low","BTBD18",0.612742406118741
"TMEM238",242.114402547047,0.169676012092578,0.130322862714235,1.30196658175499,0.192927809764001,0.555223428872106,0.117610449390625,"High vs Low","TMEM238",0.555223428872106
"TWIST2",119.095028142714,0.266718453029697,0.152865636602813,1.74479012390931,0.0810214085624505,0.382894553637795,0.184875143720845,"High vs Low","TWIST2",0.382894553637795
"PIRT",1.5025358633179,0.503006409739043,0.561944038226417,0.895118331224955,0.370723835715686,0.711515154325439,0.348657474714198,"High vs Low","PIRT",0.711515154325439
"PRR23C",0.125563279139732,0.143740865391079,0.933988910008902,0.153899970171711,0.877688607623497,NA,0.0996335755770732,"High vs Low","PRR23C",NA
"AC092835.2",23.6207480613339,0.0422521599682233,0.133099609305181,0.317447663361238,0.75090394579751,0.916172823561208,0.0292869655545418,"High vs Low","AC092835.2",0.916172823561208
"HIST1H2BN",151.799887341106,0.121610401532316,0.165130401541371,0.736450710451695,0.461456453335083,0.770967688267503,0.084293906948888,"High vs Low","HIST1H2BN",0.770967688267503
"RPS28",10146.6765794742,0.0583644248653897,0.102043304288768,0.57195741819793,0.56735082308984,0.828572500070893,0.0404551365404477,"High vs Low","RPS28",0.828572500070893
"CTXN2",0.928705247191717,1.2505312532722,0.449510319326159,2.78198563972195,0.00540274306330956,0.111225369965091,0.866802212407721,"High vs Low","CTXN2",0.111225369965091
"UQCRHL",114.483806909897,-0.09852202483239,0.111233998910708,-0.885718627372894,0.375769168093549,0.71513353223874,-0.068290263735628,"High vs Low","UQCRHL",0.71513353223874
"PAGE2",32.8695908826319,-1.22869997802874,0.671184556295546,-1.8306439957592,0.0671536972561604,0.35416301457836,-0.851669925524691,"High vs Low","PAGE2",0.35416301457836
"TRIM26",3674.41445992648,0.0917128904216919,0.0578880417572532,1.5843149575914,0.113122063649034,0.441699648741125,0.0635705314167989,"High vs Low","TRIM26",0.441699648741125
"TMEM229A",44.8838030108268,0.131412372999603,0.453018167880636,0.290081904693562,0.771753578869079,0.923582746588874,0.0910881158353666,"High vs Low","TMEM229A",0.923582746588874
"ZNF879",152.950484373046,-0.109782983479079,0.116631011632114,-0.941284671570582,0.346558995815834,0.692447554475033,-0.0760957654719827,"High vs Low","ZNF879",0.692447554475033
"H2BFS",0.303111404602276,0.78895402353742,0.414499141332925,1.90339121330949,0.0569895167041505,NA,0.546861257006387,"High vs Low","H2BFS",NA
"AC006547.14",32.1780514843129,0.185140383109627,0.179327297978195,1.03241606379492,0.301877249866945,0.657155832860308,0.128329534560226,"High vs Low","AC006547.14",0.657155832860308
"KBTBD13",0.424018963651673,0.306731510575794,0.392393999644671,0.781692663123167,0.434395214523973,NA,0.212610081744504,"High vs Low","KBTBD13",NA
"ZNF736",780.881558858085,-0.0636963245781809,0.0986892643422922,-0.645423035653175,0.518653079363992,0.802971481043511,-0.0441509277933973,"High vs Low","ZNF736",0.802971481043511
"PINLYP",109.144133791184,-0.052060598870332,0.153471448878136,-0.339220091104181,0.734443935110292,0.910709215400547,-0.0360856573252329,"High vs Low","PINLYP",0.910709215400547
"AC002365.5",2.04993995203952,-0.255305835000245,0.233957096275429,-1.09125065691396,0.275162603257612,0.635450396796838,-0.176964519710922,"High vs Low","AC002365.5",0.635450396796838
"C5orf58",27.0935805702973,0.101931340437858,0.174951463272907,0.582626395521227,0.560144832351581,0.825493363480996,0.0706534212351975,"High vs Low","C5orf58",0.825493363480996
"FAM133B",411.71744489542,-0.102923095646325,0.0667345311869259,-1.54227644692721,0.123006429933057,0.457916178098491,-0.0713408535617519,"High vs Low","FAM133B",0.457916178098491
"MCIDAS",117.771524486945,0.152129544425236,0.210554418777381,0.72251888755696,0.469975517269855,0.774746849812575,0.105448164798221,"High vs Low","MCIDAS",0.774746849812575
"JRK",949.46298130119,-0.0761681067349698,0.0903441670544918,-0.843088261459408,0.399179083295512,0.732490559606469,-0.0527957084319334,"High vs Low","JRK",0.732490559606469
"RP11.166B2.1",38.9890458253445,0.0824571373761593,0.211785616183723,0.389342481618903,0.697022814734296,0.892222654445334,0.0571549322893288,"High vs Low","RP11.166B2.1",0.892222654445334
"HLA.B",114568.880508107,-0.0457382094239116,0.128063501221686,-0.357152576554468,0.720977586081942,0.904000724422273,-0.0317033109060446,"High vs Low","HLA.B",0.904000724422273
"C11orf94",4.76633498713724,0.339622521043085,0.185791224156754,1.82797934931815,0.0675526509697651,0.355131139315545,0.235408392915675,"High vs Low","C11orf94",0.355131139315545
"HNRNPUL2.BSCL2",33.5645467302846,0.0579451700799786,0.116994451681862,0.49528135092719,0.620401533121585,0.85598056867729,0.0401645312680036,"High vs Low","HNRNPUL2.BSCL2",0.85598056867729
"APOC2",16.0036227501495,-0.0908730822295769,0.20715055417337,-0.438681337794167,0.66089245133399,0.874870913790568,-0.0629884207362232,"High vs Low","APOC2",0.874870913790568
"SHISA8",8.95081814065695,0.636242365892522,0.246389481731254,2.58226269003843,0.00981548410428252,0.151363400987277,0.441009602071191,"High vs Low","SHISA8",0.151363400987277
"C19orf81",13.9841696720331,0.565430727598517,0.285758688194771,1.9787000394302,0.0478497885301395,0.313032688188125,0.391926714636871,"High vs Low","C19orf81",0.313032688188125
"ANKRD65",1779.22915414209,0.228820407370958,0.169553880923631,1.34954390972638,0.177162326469887,0.534575159034382,0.158606220223758,"High vs Low","ANKRD65",0.534575159034382
"ZSCAN31",1137.07213601774,-0.0412985934642474,0.159946640352079,-0.258202319056779,0.796250768248695,0.932076944864243,-0.0286260036208344,"High vs Low","ZSCAN31",0.932076944864243
"TMEM30C",0.331250896513157,-0.208768136029483,0.442736881057157,-0.471539970943896,0.637255182828054,NA,-0.144707044879591,"High vs Low","TMEM30C",NA
